location,date,case,hosp,corrected_case,corrected_case_7da,forecast_date
ma,2021-02-28,1468.0,70.0,1468.0,1694.857142857143,2021-07-05
ma,2021-03-01,1395.0,101.0,1395.0,1713.857142857143,2021-07-05
ma,2021-03-02,301.0,102.0,301.0,1580.142857142857,2021-07-05
ma,2021-03-03,1899.0,114.0,1899.0,1551.142857142857,2021-07-05
ma,2021-03-04,1567.0,113.0,1567.0,1473.857142857143,2021-07-05
ma,2021-03-05,1899.0,102.0,1899.0,1461.2857142857142,2021-07-05
ma,2021-03-06,1722.0,94.0,1722.0,1464.4285714285713,2021-07-05
ma,2021-03-07,1425.0,85.0,1425.0,1458.2857142857142,2021-07-05
ma,2021-03-08,988.0,97.0,988.0,1400.142857142857,2021-07-05
ma,2021-03-09,1263.0,101.0,1263.0,1537.5714285714287,2021-07-05
ma,2021-03-10,1657.0,77.0,1657.0,1503.0,2021-07-05
ma,2021-03-11,1809.0,94.0,1809.0,1537.5714285714287,2021-07-05
ma,2021-03-12,1786.0,82.0,1786.0,1521.4285714285713,2021-07-05
ma,2021-03-13,1757.0,83.0,1757.0,1526.4285714285713,2021-07-05
ma,2021-03-14,1692.0,67.0,1692.0,1564.5714285714287,2021-07-05
ma,2021-03-15,1156.0,83.0,1156.0,1588.5714285714287,2021-07-05
ma,2021-03-16,1202.0,86.0,1202.0,1579.857142857143,2021-07-05
ma,2021-03-17,1711.0,96.0,1711.0,1587.5714285714287,2021-07-05
ma,2021-03-18,1941.0,86.0,1941.0,1606.4285714285713,2021-07-05
ma,2021-03-19,2163.0,110.0,2163.0,1660.2857142857142,2021-07-05
ma,2021-03-20,2376.0,91.0,2376.0,1748.7142857142858,2021-07-05
ma,2021-03-21,1811.0,80.0,1811.0,1765.7142857142858,2021-07-05
ma,2021-03-22,1206.0,89.0,1206.0,1772.857142857143,2021-07-05
ma,2021-03-23,1821.0,104.0,1821.0,1861.2857142857142,2021-07-05
ma,2021-03-24,2121.0,85.0,2121.0,1919.857142857143,2021-07-05
ma,2021-03-25,2410.0,114.0,2410.0,1986.857142857143,2021-07-05
ma,2021-03-26,2760.0,114.0,2760.0,2072.1428571428573,2021-07-05
ma,2021-03-27,2570.0,96.0,2570.0,2099.8571428571427,2021-07-05
ma,2021-03-28,1975.0,81.0,1975.0,2123.285714285714,2021-07-05
ma,2021-03-29,1500.0,100.0,1500.0,2165.285714285714,2021-07-05
ma,2021-03-30,2050.0,104.0,2050.0,2198.0,2021-07-05
ma,2021-03-31,2499.0,114.0,2499.0,2252.0,2021-07-05
ma,2021-04-01,2759.0,118.0,2759.0,2301.8571428571427,2021-07-05
ma,2021-04-02,2440.0,103.0,2440.0,2256.1428571428573,2021-07-05
ma,2021-04-03,2453.0,95.0,2453.0,2239.4285714285716,2021-07-05
ma,2021-04-04,0.0,98.0,1494.0,2170.714285714286,2021-07-05
ma,2021-04-05,2988.0,101.0,1494.0,2169.8571428571427,2021-07-05
ma,2021-04-06,1803.0,106.0,1803.0,2134.5714285714284,2021-07-05
ma,2021-04-07,2550.0,105.0,2550.0,2141.8571428571427,2021-07-05
ma,2021-04-08,2393.0,102.0,2393.0,2089.5714285714284,2021-07-05
ma,2021-04-09,2312.0,112.0,2312.0,2071.285714285714,2021-07-05
ma,2021-04-10,2300.0,93.0,2300.0,2049.4285714285716,2021-07-05
ma,2021-04-11,1991.0,90.0,1991.0,2120.4285714285716,2021-07-05
ma,2021-04-12,1532.0,93.0,1532.0,2125.8571428571427,2021-07-05
ma,2021-04-13,1598.0,91.0,1598.0,2096.5714285714284,2021-07-05
ma,2021-04-14,2244.0,104.0,2244.0,2052.8571428571427,2021-07-05
ma,2021-04-15,2123.0,115.0,2123.0,2014.2857142857142,2021-07-05
ma,2021-04-16,2216.0,116.0,2216.0,2000.5714285714287,2021-07-05
ma,2021-04-17,1968.0,106.0,1968.0,1953.142857142857,2021-07-05
ma,2021-04-18,1407.0,84.0,1407.0,1869.7142857142858,2021-07-05
ma,2021-04-19,1317.0,81.0,1317.0,1839.0,2021-07-05
ma,2021-04-20,1188.0,104.0,1188.0,1780.4285714285713,2021-07-05
ma,2021-04-21,1596.0,90.0,1596.0,1687.857142857143,2021-07-05
ma,2021-04-22,1628.0,99.0,1628.0,1617.142857142857,2021-07-05
ma,2021-04-23,1621.0,96.0,1621.0,1532.142857142857,2021-07-05
ma,2021-04-24,1563.0,70.0,1563.0,1474.2857142857142,2021-07-05
ma,2021-04-25,1214.0,81.0,1214.0,1446.7142857142858,2021-07-05
ma,2021-04-26,881.0,62.0,881.0,1384.4285714285713,2021-07-05
ma,2021-04-27,965.0,85.0,965.0,1352.5714285714287,2021-07-05
ma,2021-04-28,1613.0,76.0,1613.0,1355.0,2021-07-05
ma,2021-04-29,1395.0,73.0,1395.0,1321.7142857142858,2021-07-05
ma,2021-04-30,1335.0,73.0,1335.0,1280.857142857143,2021-07-05
ma,2021-05-01,1306.0,66.0,1306.0,1244.142857142857,2021-07-05
ma,2021-05-02,893.0,52.0,893.0,1198.2857142857142,2021-07-05
ma,2021-05-03,563.0,57.0,563.0,1152.857142857143,2021-07-05
ma,2021-05-04,854.0,72.0,854.0,1137.0,2021-07-05
ma,2021-05-05,1019.0,76.0,1019.0,1052.142857142857,2021-07-05
ma,2021-05-06,1161.0,65.0,1161.0,1018.7142857142857,2021-07-05
ma,2021-05-07,976.0,71.0,976.0,967.4285714285714,2021-07-05
ma,2021-05-08,795.0,48.0,795.0,894.4285714285714,2021-07-05
ma,2021-05-09,858.0,44.0,858.0,889.4285714285714,2021-07-05
ma,2021-05-10,474.0,61.0,474.0,876.7142857142857,2021-07-05
ma,2021-05-11,555.0,51.0,555.0,834.0,2021-07-05
ma,2021-05-12,760.0,55.0,760.0,797.0,2021-07-05
ma,2021-05-13,721.0,52.0,721.0,734.1428571428571,2021-07-05
ma,2021-05-14,429.0,46.0,429.0,656.0,2021-07-05
ma,2021-05-15,1153.0,46.0,1153.0,707.1428571428571,2021-07-05
ma,2021-05-16,549.0,40.0,549.0,663.0,2021-07-05
ma,2021-05-17,299.0,46.0,299.0,638.0,2021-07-05
ma,2021-05-18,438.0,42.0,438.0,621.2857142857143,2021-07-05
ma,2021-05-19,516.0,34.0,516.0,586.4285714285714,2021-07-05
ma,2021-05-20,605.0,35.0,605.0,569.8571428571429,2021-07-05
ma,2021-05-21,448.0,32.0,448.0,572.5714285714286,2021-07-05
ma,2021-05-22,451.0,39.0,451.0,472.2857142857143,2021-07-05
ma,2021-05-23,346.0,41.0,346.0,443.2857142857143,2021-07-05
ma,2021-05-24,228.0,55.0,228.0,433.14285714285717,2021-07-05
ma,2021-05-25,228.0,31.0,228.0,403.14285714285717,2021-07-05
ma,2021-05-26,429.0,27.0,429.0,390.7142857142857,2021-07-05
ma,2021-05-27,245.0,30.0,245.0,339.2857142857143,2021-07-05
ma,2021-05-28,287.0,33.0,287.0,316.2857142857143,2021-07-05
ma,2021-05-29,224.0,17.0,224.0,283.85714285714283,2021-07-05
ma,2021-05-30,162.0,26.0,162.0,257.57142857142856,2021-07-05
ma,2021-05-31,0.0,21.0,93.0,238.28571428571428,2021-07-05
ma,2021-06-01,186.0,19.0,93.0,219.0,2021-07-05
ma,2021-06-02,134.0,18.0,134.0,176.85714285714286,2021-07-05
ma,2021-06-03,258.0,25.0,258.0,178.71428571428572,2021-07-05
ma,2021-06-04,200.0,23.0,200.0,166.28571428571428,2021-07-05
ma,2021-06-05,217.0,11.0,217.0,165.28571428571428,2021-07-05
ma,2021-06-06,143.0,10.0,143.0,162.57142857142858,2021-07-05
ma,2021-06-07,112.0,27.0,112.0,165.28571428571428,2021-07-05
ma,2021-06-08,121.0,19.0,121.0,169.28571428571428,2021-07-05
ma,2021-06-09,143.0,14.0,143.0,170.57142857142858,2021-07-05
ma,2021-06-10,120.0,20.0,120.0,150.85714285714286,2021-07-05
ma,2021-06-11,131.0,8.0,131.0,141.0,2021-07-05
ma,2021-06-12,126.0,17.0,126.0,128.0,2021-07-05
ma,2021-06-13,39.0,7.0,39.0,113.14285714285714,2021-07-05
ma,2021-06-14,58.0,12.0,58.0,105.42857142857143,2021-07-05
ma,2021-06-15,79.0,14.0,79.0,99.42857142857143,2021-07-05
ma,2021-06-16,68.0,16.0,68.0,88.71428571428571,2021-07-05
ma,2021-06-17,107.0,13.0,107.0,86.85714285714286,2021-07-05
ma,2021-06-18,76.0,15.0,76.0,79.0,2021-07-05
ma,2021-06-19,91.0,12.0,91.0,74.0,2021-07-05
ma,2021-06-20,41.0,11.0,41.0,74.28571428571429,2021-07-05
ma,2021-06-21,48.0,18.0,48.0,72.85714285714286,2021-07-05
ma,2021-06-22,33.0,11.0,33.0,66.28571428571429,2021-07-05
ma,2021-06-23,68.0,13.0,68.0,66.28571428571429,2021-07-05
ma,2021-06-24,78.0,12.0,78.0,62.142857142857146,2021-07-05
ma,2021-06-25,60.0,12.0,60.0,59.857142857142854,2021-07-05
ma,2021-06-26,56.0,9.0,56.0,54.857142857142854,2021-07-05
ma,2021-06-27,31.0,15.0,31.0,53.42857142857143,2021-07-05
ma,2021-06-28,41.0,22.0,41.0,52.42857142857143,2021-07-05
ma,2021-06-29,63.0,9.0,63.0,56.714285714285715,2021-07-05
ma,2021-06-30,93.0,9.0,93.0,60.285714285714285,2021-07-05
ma,2021-07-01,83.0,8.0,83.0,61.0,2021-07-05
ma,2021-07-02,89.0,8.0,89.0,65.14285714285714,2021-07-05
ma,2021-07-03,0.0,12.0,89.0,69.85714285714286,2021-07-05
ma,2021-07-04,0.0,6.0,89.0,78.14285714285714,2021-07-05
ma,2021-07-05,0.0,15.0,89.0,85.0,2021-07-05
ma,2020-10-01,754.0,42.0,754.0,,2021-07-12
ma,2020-10-02,761.0,43.0,761.0,,2021-07-12
ma,2020-10-03,672.0,33.0,672.0,,2021-07-12
ma,2020-10-04,644.0,44.0,644.0,,2021-07-12
ma,2020-10-05,515.0,40.0,515.0,,2021-07-12
ma,2020-10-06,495.0,40.0,495.0,,2021-07-12
ma,2020-10-07,535.0,40.0,535.0,625.1428571428571,2021-07-12
ma,2020-10-08,444.0,52.0,444.0,580.8571428571429,2021-07-12
ma,2020-10-09,765.0,40.0,765.0,581.4285714285714,2021-07-12
ma,2020-10-10,639.0,33.0,639.0,576.7142857142857,2021-07-12
ma,2020-10-11,563.0,36.0,563.0,565.1428571428571,2021-07-12
ma,2020-10-12,760.0,42.0,760.0,600.1428571428571,2021-07-12
ma,2020-10-13,749.0,47.0,749.0,636.4285714285714,2021-07-12
ma,2020-10-14,580.0,39.0,580.0,642.8571428571429,2021-07-12
ma,2020-10-15,587.0,36.0,587.0,663.2857142857143,2021-07-12
ma,2020-10-16,767.0,43.0,767.0,663.5714285714286,2021-07-12
ma,2020-10-17,584.0,42.0,584.0,655.7142857142857,2021-07-12
ma,2020-10-18,730.0,40.0,730.0,679.5714285714286,2021-07-12
ma,2020-10-19,828.0,43.0,828.0,689.2857142857143,2021-07-12
ma,2020-10-20,976.0,61.0,976.0,721.7142857142857,2021-07-12
ma,2020-10-21,702.0,79.0,702.0,739.1428571428571,2021-07-12
ma,2020-10-22,1049.0,61.0,1049.0,805.1428571428571,2021-07-12
ma,2020-10-23,1070.0,65.0,1070.0,848.4285714285714,2021-07-12
ma,2020-10-24,1203.0,57.0,1203.0,936.8571428571429,2021-07-12
ma,2020-10-25,1077.0,57.0,1077.0,986.4285714285714,2021-07-12
ma,2020-10-26,1212.0,54.0,1212.0,1041.2857142857142,2021-07-12
ma,2020-10-27,1260.0,54.0,1260.0,1081.857142857143,2021-07-12
ma,2020-10-28,1181.0,58.0,1181.0,1150.2857142857142,2021-07-12
ma,2020-10-29,1346.0,60.0,1346.0,1192.7142857142858,2021-07-12
ma,2020-10-30,1582.0,52.0,1582.0,1265.857142857143,2021-07-12
ma,2020-10-31,1430.0,64.0,1430.0,1298.2857142857142,2021-07-12
ma,2020-11-01,1131.0,58.0,1131.0,1306.0,2021-07-12
ma,2020-11-02,842.0,64.0,842.0,1253.142857142857,2021-07-12
ma,2020-11-03,1036.0,64.0,1036.0,1221.142857142857,2021-07-12
ma,2020-11-04,1714.0,66.0,1714.0,1297.2857142857142,2021-07-12
ma,2020-11-05,1862.0,91.0,1862.0,1371.0,2021-07-12
ma,2020-11-06,2113.0,104.0,2113.0,1446.857142857143,2021-07-12
ma,2020-11-07,2302.0,79.0,2302.0,1571.4285714285713,2021-07-12
ma,2020-11-08,1823.0,72.0,1823.0,1670.2857142857142,2021-07-12
ma,2020-11-09,1328.0,91.0,1328.0,1739.7142857142858,2021-07-12
ma,2020-11-10,2154.0,99.0,2154.0,1899.4285714285713,2021-07-12
ma,2020-11-11,2660.0,85.0,2660.0,2034.5714285714287,2021-07-12
ma,2020-11-12,2648.0,114.0,2648.0,2146.8571428571427,2021-07-12
ma,2020-11-13,2906.0,101.0,2906.0,2260.1428571428573,2021-07-12
ma,2020-11-14,3047.0,91.0,3047.0,2366.5714285714284,2021-07-12
ma,2020-11-15,2133.0,113.0,2133.0,2410.8571428571427,2021-07-12
ma,2020-11-16,2164.0,147.0,2164.0,2530.285714285714,2021-07-12
ma,2020-11-17,2525.0,145.0,2525.0,2583.285714285714,2021-07-12
ma,2020-11-18,2904.0,131.0,2904.0,2618.1428571428573,2021-07-12
ma,2020-11-19,2682.0,112.0,2682.0,2623.0,2021-07-12
ma,2020-11-20,2399.0,140.0,2399.0,2550.5714285714284,2021-07-12
ma,2020-11-21,3206.0,123.0,3206.0,2573.285714285714,2021-07-12
ma,2020-11-22,2695.0,113.0,2695.0,2653.5714285714284,2021-07-12
ma,2020-11-23,1773.0,125.0,1773.0,2597.714285714286,2021-07-12
ma,2020-11-24,2576.0,119.0,2576.0,2605.0,2021-07-12
ma,2020-11-25,3395.0,134.0,3395.0,2675.1428571428573,2021-07-12
ma,2020-11-26,0.0,113.0,2329.0,2624.714285714286,2021-07-12
ma,2020-11-27,4658.0,141.0,2329.0,2614.714285714286,2021-07-12
ma,2020-11-28,3217.0,160.0,3217.0,2616.285714285714,2021-07-12
ma,2020-11-29,2495.0,129.0,2495.0,2587.714285714286,2021-07-12
ma,2020-11-30,1168.0,188.0,1168.0,2501.285714285714,2021-07-12
ma,2020-12-01,3073.0,215.0,3073.0,2572.285714285714,2021-07-12
ma,2020-12-02,5027.0,197.0,5027.0,2805.4285714285716,2021-07-12
ma,2020-12-03,6675.0,191.0,6675.0,3426.285714285714,2021-07-12
ma,2020-12-04,5491.0,196.0,5491.0,3878.0,2021-07-12
ma,2020-12-05,5619.0,188.0,5619.0,4221.142857142857,2021-07-12
ma,2020-12-06,4827.0,180.0,4827.0,4554.285714285715,2021-07-12
ma,2020-12-07,2481.0,237.0,2481.0,4741.857142857143,2021-07-12
ma,2020-12-08,4122.0,296.0,4122.0,4891.714285714285,2021-07-12
ma,2020-12-09,5965.0,268.0,5965.0,5025.714285714285,2021-07-12
ma,2020-12-10,5369.0,286.0,5369.0,4839.142857142857,2021-07-12
ma,2020-12-11,5655.0,306.0,5655.0,4862.571428571428,2021-07-12
ma,2020-12-12,5289.0,238.0,5289.0,4815.428571428572,2021-07-12
ma,2020-12-13,4853.0,216.0,4853.0,4819.142857142857,2021-07-12
ma,2020-12-14,3653.0,238.0,3653.0,4986.571428571428,2021-07-12
ma,2020-12-15,3929.0,296.0,3929.0,4959.0,2021-07-12
ma,2020-12-16,5952.0,300.0,5952.0,4957.142857142857,2021-07-12
ma,2020-12-17,5135.0,254.0,5135.0,4923.714285714285,2021-07-12
ma,2020-12-18,5679.0,284.0,5679.0,4927.142857142857,2021-07-12
ma,2020-12-19,4344.0,290.0,4344.0,4792.142857142857,2021-07-12
ma,2020-12-20,4261.0,191.0,4261.0,4707.571428571428,2021-07-12
ma,2020-12-21,3843.0,262.0,3843.0,4734.714285714285,2021-07-12
ma,2020-12-22,3800.0,302.0,3800.0,4716.285714285715,2021-07-12
ma,2020-12-23,4814.0,281.0,4814.0,4553.714285714285,2021-07-12
ma,2020-12-24,5937.0,281.0,5937.0,4668.285714285715,2021-07-12
ma,2020-12-25,0.0,262.0,3838.5,4405.357142857143,2021-07-12
ma,2020-12-26,7677.0,284.0,3838.5,4333.142857142857,2021-07-12
ma,2020-12-27,3134.0,230.0,3134.0,4172.142857142857,2021-07-12
ma,2020-12-28,4198.0,279.0,4198.0,4222.857142857143,2021-07-12
ma,2020-12-29,4145.0,323.0,4145.0,4272.142857142857,2021-07-12
ma,2020-12-30,6839.0,337.0,6839.0,4561.428571428572,2021-07-12
ma,2020-12-31,7260.0,311.0,7260.0,4750.428571428572,2021-07-12
ma,2021-01-01,0.0,257.0,4501.5,4845.142857142857,2021-07-12
ma,2021-01-02,9003.0,273.0,4501.5,4939.857142857143,2021-07-12
ma,2021-01-03,3481.0,231.0,3481.0,4989.428571428572,2021-07-12
ma,2021-01-04,4906.0,326.0,4906.0,5090.571428571428,2021-07-12
ma,2021-01-05,4634.0,284.0,4634.0,5160.428571428572,2021-07-12
ma,2021-01-06,6851.0,303.0,6851.0,5162.142857142857,2021-07-12
ma,2021-01-07,7548.0,290.0,7548.0,5203.285714285715,2021-07-12
ma,2021-01-08,8120.0,279.0,8120.0,5720.214285714285,2021-07-12
ma,2021-01-09,7414.0,234.0,7414.0,6136.285714285715,2021-07-12
ma,2021-01-10,5656.0,198.0,5656.0,6447.0,2021-07-12
ma,2021-01-11,4251.0,279.0,4251.0,6353.428571428572,2021-07-12
ma,2021-01-12,5487.0,345.0,5487.0,6475.285714285715,2021-07-12
ma,2021-01-13,5918.0,312.0,5918.0,6342.0,2021-07-12
ma,2021-01-14,5955.0,295.0,5955.0,6114.428571428572,2021-07-12
ma,2021-01-15,5525.0,283.0,5525.0,5743.714285714285,2021-07-12
ma,2021-01-16,5799.0,244.0,5799.0,5513.0,2021-07-12
ma,2021-01-17,4414.0,205.0,4414.0,5335.571428571428,2021-07-12
ma,2021-01-18,3301.0,247.0,3301.0,5199.857142857143,2021-07-12
ma,2021-01-19,3085.0,244.0,3085.0,4856.714285714285,2021-07-12
ma,2021-01-20,4514.0,235.0,4514.0,4656.142857142857,2021-07-12
ma,2021-01-21,5140.0,268.0,5140.0,4539.714285714285,2021-07-12
ma,2021-01-22,5272.0,227.0,5272.0,4503.571428571428,2021-07-12
ma,2021-01-23,4641.0,199.0,4641.0,4338.142857142857,2021-07-12
ma,2021-01-24,3944.0,180.0,3944.0,4271.0,2021-07-12
ma,2021-01-25,3651.0,224.0,3651.0,4321.0,2021-07-12
ma,2021-01-26,2495.0,241.0,2495.0,4236.714285714285,2021-07-12
ma,2021-01-27,3320.0,226.0,3320.0,4066.1428571428573,2021-07-12
ma,2021-01-28,4631.0,218.0,4631.0,3993.4285714285716,2021-07-12
ma,2021-01-29,3118.0,209.0,3118.0,3685.714285714286,2021-07-12
ma,2021-01-30,4108.0,163.0,4108.0,3609.5714285714284,2021-07-12
ma,2021-01-31,2665.0,174.0,2665.0,3426.8571428571427,2021-07-12
ma,2021-02-01,2398.0,171.0,2398.0,3247.8571428571427,2021-07-12
ma,2021-02-02,2239.0,186.0,2239.0,3211.285714285714,2021-07-12
ma,2021-02-03,2455.0,198.0,2455.0,3087.714285714286,2021-07-12
ma,2021-02-04,2804.0,191.0,2804.0,2826.714285714286,2021-07-12
ma,2021-02-05,3287.0,203.0,3287.0,2850.8571428571427,2021-07-12
ma,2021-02-06,3619.0,159.0,3619.0,2781.0,2021-07-12
ma,2021-02-07,3107.0,128.0,3107.0,2844.1428571428573,2021-07-12
ma,2021-02-08,1369.0,149.0,1369.0,2697.1428571428573,2021-07-12
ma,2021-02-09,1593.0,146.0,1593.0,2604.8571428571427,2021-07-12
ma,2021-02-10,2050.0,140.0,2050.0,2547.0,2021-07-12
ma,2021-02-11,2450.0,136.0,2450.0,2496.4285714285716,2021-07-12
ma,2021-02-12,2416.0,137.0,2416.0,2372.0,2021-07-12
ma,2021-02-13,2083.0,120.0,2083.0,2152.5714285714284,2021-07-12
ma,2021-02-14,1882.0,104.0,1882.0,1977.5714285714287,2021-07-12
ma,2021-02-15,1573.0,102.0,1573.0,2006.7142857142858,2021-07-12
ma,2021-02-16,1226.0,112.0,1226.0,1954.2857142857142,2021-07-12
ma,2021-02-17,1360.0,120.0,1360.0,1855.7142857142858,2021-07-12
ma,2021-02-18,2040.0,107.0,2040.0,1797.142857142857,2021-07-12
ma,2021-02-19,1818.0,103.0,1818.0,1711.7142857142858,2021-07-12
ma,2021-02-20,1970.0,104.0,1970.0,1695.5714285714287,2021-07-12
ma,2021-02-21,1520.0,94.0,1520.0,1643.857142857143,2021-07-12
ma,2021-02-22,1262.0,111.0,1262.0,1599.4285714285713,2021-07-12
ma,2021-02-23,1237.0,127.0,1237.0,1601.0,2021-07-12
ma,2021-02-24,2102.0,101.0,2102.0,1707.0,2021-07-12
ma,2021-02-25,2108.0,111.0,2108.0,1716.7142857142858,2021-07-12
ma,2021-02-26,1987.0,107.0,1987.0,1740.857142857143,2021-07-12
ma,2021-02-27,1700.0,103.0,1700.0,1702.2857142857142,2021-07-12
ma,2021-02-28,1468.0,70.0,1468.0,1694.857142857143,2021-07-12
ma,2021-03-01,1395.0,101.0,1395.0,1713.857142857143,2021-07-12
ma,2021-03-02,301.0,102.0,301.0,1580.142857142857,2021-07-12
ma,2021-03-03,1899.0,114.0,1899.0,1551.142857142857,2021-07-12
ma,2021-03-04,1567.0,113.0,1567.0,1473.857142857143,2021-07-12
ma,2021-03-05,1899.0,102.0,1899.0,1461.2857142857142,2021-07-12
ma,2021-03-06,1722.0,94.0,1722.0,1464.4285714285713,2021-07-12
ma,2021-03-07,1425.0,85.0,1425.0,1458.2857142857142,2021-07-12
ma,2021-03-08,988.0,97.0,988.0,1400.142857142857,2021-07-12
ma,2021-03-09,1263.0,101.0,1263.0,1537.5714285714287,2021-07-12
ma,2021-03-10,1657.0,77.0,1657.0,1503.0,2021-07-12
ma,2021-03-11,1809.0,94.0,1809.0,1537.5714285714287,2021-07-12
ma,2021-03-12,1786.0,82.0,1786.0,1521.4285714285713,2021-07-12
ma,2021-03-13,1757.0,83.0,1757.0,1526.4285714285713,2021-07-12
ma,2021-03-14,1692.0,67.0,1692.0,1564.5714285714287,2021-07-12
ma,2021-03-15,1156.0,83.0,1156.0,1588.5714285714287,2021-07-12
ma,2021-03-16,1202.0,86.0,1202.0,1579.857142857143,2021-07-12
ma,2021-03-17,1711.0,96.0,1711.0,1587.5714285714287,2021-07-12
ma,2021-03-18,1941.0,86.0,1941.0,1606.4285714285713,2021-07-12
ma,2021-03-19,2163.0,110.0,2163.0,1660.2857142857142,2021-07-12
ma,2021-03-20,2376.0,91.0,2376.0,1748.7142857142858,2021-07-12
ma,2021-03-21,1811.0,80.0,1811.0,1765.7142857142858,2021-07-12
ma,2021-03-22,1206.0,89.0,1206.0,1772.857142857143,2021-07-12
ma,2021-03-23,1821.0,104.0,1821.0,1861.2857142857142,2021-07-12
ma,2021-03-24,2121.0,85.0,2121.0,1919.857142857143,2021-07-12
ma,2021-03-25,2410.0,114.0,2410.0,1986.857142857143,2021-07-12
ma,2021-03-26,2760.0,114.0,2760.0,2072.1428571428573,2021-07-12
ma,2021-03-27,2570.0,96.0,2570.0,2099.8571428571427,2021-07-12
ma,2021-03-28,1975.0,81.0,1975.0,2123.285714285714,2021-07-12
ma,2021-03-29,1500.0,100.0,1500.0,2165.285714285714,2021-07-12
ma,2021-03-30,2050.0,104.0,2050.0,2198.0,2021-07-12
ma,2021-03-31,2499.0,114.0,2499.0,2252.0,2021-07-12
ma,2021-04-01,2759.0,118.0,2759.0,2301.8571428571427,2021-07-12
ma,2021-04-02,2440.0,103.0,2440.0,2256.1428571428573,2021-07-12
ma,2021-04-03,2453.0,95.0,2453.0,2239.4285714285716,2021-07-12
ma,2021-04-04,0.0,98.0,1494.0,2170.714285714286,2021-07-12
ma,2021-04-05,2988.0,101.0,1494.0,2169.8571428571427,2021-07-12
ma,2021-04-06,1803.0,106.0,1803.0,2134.5714285714284,2021-07-12
ma,2021-04-07,2550.0,105.0,2550.0,2141.8571428571427,2021-07-12
ma,2021-04-08,2393.0,102.0,2393.0,2089.5714285714284,2021-07-12
ma,2021-04-09,2312.0,112.0,2312.0,2071.285714285714,2021-07-12
ma,2021-04-10,2300.0,93.0,2300.0,2049.4285714285716,2021-07-12
ma,2021-04-11,1991.0,90.0,1991.0,2120.4285714285716,2021-07-12
ma,2021-04-12,1532.0,93.0,1532.0,2125.8571428571427,2021-07-12
ma,2021-04-13,1598.0,91.0,1598.0,2096.5714285714284,2021-07-12
ma,2021-04-14,2244.0,104.0,2244.0,2052.8571428571427,2021-07-12
ma,2021-04-15,2123.0,115.0,2123.0,2014.2857142857142,2021-07-12
ma,2021-04-16,2216.0,116.0,2216.0,2000.5714285714287,2021-07-12
ma,2021-04-17,1968.0,106.0,1968.0,1953.142857142857,2021-07-12
ma,2021-04-18,1407.0,84.0,1407.0,1869.7142857142858,2021-07-12
ma,2021-04-19,1317.0,81.0,1317.0,1839.0,2021-07-12
ma,2021-04-20,1188.0,104.0,1188.0,1780.4285714285713,2021-07-12
ma,2021-04-21,1596.0,90.0,1596.0,1687.857142857143,2021-07-12
ma,2021-04-22,1628.0,99.0,1628.0,1617.142857142857,2021-07-12
ma,2021-04-23,1621.0,96.0,1621.0,1532.142857142857,2021-07-12
ma,2021-04-24,1563.0,70.0,1563.0,1474.2857142857142,2021-07-12
ma,2021-04-25,1214.0,81.0,1214.0,1446.7142857142858,2021-07-12
ma,2021-04-26,881.0,62.0,881.0,1384.4285714285713,2021-07-12
ma,2021-04-27,965.0,85.0,965.0,1352.5714285714287,2021-07-12
ma,2021-04-28,1613.0,76.0,1613.0,1355.0,2021-07-12
ma,2021-04-29,1395.0,73.0,1395.0,1321.7142857142858,2021-07-12
ma,2021-04-30,1335.0,73.0,1335.0,1280.857142857143,2021-07-12
ma,2021-05-01,1306.0,66.0,1306.0,1244.142857142857,2021-07-12
ma,2021-05-02,893.0,52.0,893.0,1198.2857142857142,2021-07-12
ma,2021-05-03,563.0,57.0,563.0,1152.857142857143,2021-07-12
ma,2021-05-04,854.0,72.0,854.0,1137.0,2021-07-12
ma,2021-05-05,1019.0,76.0,1019.0,1052.142857142857,2021-07-12
ma,2021-05-06,1161.0,65.0,1161.0,1018.7142857142857,2021-07-12
ma,2021-05-07,976.0,71.0,976.0,967.4285714285714,2021-07-12
ma,2021-05-08,795.0,48.0,795.0,894.4285714285714,2021-07-12
ma,2021-05-09,858.0,44.0,858.0,889.4285714285714,2021-07-12
ma,2021-05-10,474.0,61.0,474.0,876.7142857142857,2021-07-12
ma,2021-05-11,555.0,51.0,555.0,834.0,2021-07-12
ma,2021-05-12,760.0,55.0,760.0,797.0,2021-07-12
ma,2021-05-13,721.0,52.0,721.0,734.1428571428571,2021-07-12
ma,2021-05-14,429.0,46.0,429.0,656.0,2021-07-12
ma,2021-05-15,1153.0,46.0,1153.0,707.1428571428571,2021-07-12
ma,2021-05-16,549.0,40.0,549.0,663.0,2021-07-12
ma,2021-05-17,299.0,46.0,299.0,638.0,2021-07-12
ma,2021-05-18,438.0,42.0,438.0,621.2857142857143,2021-07-12
ma,2021-05-19,516.0,34.0,516.0,586.4285714285714,2021-07-12
ma,2021-05-20,605.0,35.0,605.0,569.8571428571429,2021-07-12
ma,2021-05-21,448.0,32.0,448.0,572.5714285714286,2021-07-12
ma,2021-05-22,451.0,39.0,451.0,472.2857142857143,2021-07-12
ma,2021-05-23,346.0,41.0,346.0,443.2857142857143,2021-07-12
ma,2021-05-24,228.0,55.0,228.0,433.14285714285717,2021-07-12
ma,2021-05-25,228.0,31.0,228.0,403.14285714285717,2021-07-12
ma,2021-05-26,429.0,27.0,429.0,390.7142857142857,2021-07-12
