location,date,case,hosp,corrected_case,corrected_case_7da,forecast_date
ca,2022-04-28,17871.0,170.0,5957.0,5608.428571428572,2022-05-16
ca,2022-04-29,0.0,167.0,6500.0,5773.142857142857,2022-05-16
ca,2022-04-30,0.0,191.0,6500.0,5937.857142857143,2022-05-16
ca,2022-05-01,0.0,162.0,6500.0,6102.571428571428,2022-05-16
ca,2022-05-02,26000.0,184.0,6500.0,6267.285714285715,2022-05-16
ca,2022-05-03,0.0,204.0,7585.666666666667,6499.952380952382,2022-05-16
ca,2022-05-04,0.0,232.0,7585.666666666667,6732.619047619048,2022-05-16
ca,2022-05-05,22757.0,234.0,7585.666666666667,6965.285714285715,2022-05-16
ca,2022-05-06,0.0,223.0,8301.5,7222.642857142857,2022-05-16
ca,2022-05-07,0.0,185.0,8301.5,7480.0,2022-05-16
ca,2022-05-08,0.0,186.0,8301.5,7737.357142857143,2022-05-16
ca,2022-05-09,33206.0,228.0,8301.5,7994.714285714285,2022-05-16
ca,2022-05-10,0.0,247.0,6567.0,7849.190476190475,2022-05-16
ca,2022-05-11,0.0,250.0,6567.0,7703.666666666667,2022-05-16
ca,2022-05-12,19701.0,268.0,6567.0,7558.142857142857,2022-05-16
ca,2022-05-13,0.0,241.0,12636.0,8177.357142857143,2022-05-16
ca,2022-05-14,0.0,274.0,12636.0,8796.57142857143,2022-05-16
ca,2022-05-15,0.0,279.0,12636.0,9415.785714285714,2022-05-16
ca,2022-05-16,50544.0,325.0,12636.0,10035.0,2022-05-16
ca,2020-10-01,3590.0,316.0,3590.0,,2022-05-23
ca,2020-10-02,2159.0,328.0,2159.0,,2022-05-23
ca,2020-10-03,4293.0,294.0,4293.0,,2022-05-23
ca,2020-10-04,3055.0,315.0,3055.0,,2022-05-23
ca,2020-10-05,1677.0,347.0,1677.0,,2022-05-23
ca,2020-10-06,2764.0,338.0,2764.0,,2022-05-23
ca,2020-10-07,3575.0,350.0,3575.0,3016.1428571428573,2022-05-23
ca,2020-10-08,3806.0,335.0,3806.0,3047.0,2022-05-23
ca,2020-10-09,4170.0,336.0,4170.0,3334.285714285714,2022-05-23
ca,2020-10-10,3803.0,321.0,3803.0,3264.285714285714,2022-05-23
ca,2020-10-11,3449.0,291.0,3449.0,3320.5714285714284,2022-05-23
ca,2020-10-12,2378.0,335.0,2378.0,3420.714285714286,2022-05-23
ca,2020-10-13,2666.0,366.0,2666.0,3406.714285714286,2022-05-23
ca,2020-10-14,3329.0,323.0,3329.0,3371.5714285714284,2022-05-23
ca,2020-10-15,3075.0,337.0,3075.0,3267.1428571428573,2022-05-23
ca,2020-10-16,2979.0,344.0,2979.0,3097.0,2022-05-23
ca,2020-10-17,2862.0,320.0,2862.0,2962.5714285714284,2022-05-23
ca,2020-10-18,3474.0,320.0,3474.0,2966.1428571428573,2022-05-23
ca,2020-10-19,3286.0,368.0,3286.0,3095.8571428571427,2022-05-23
ca,2020-10-20,3707.0,324.0,3707.0,3244.5714285714284,2022-05-23
ca,2020-10-21,2940.0,356.0,2940.0,3189.0,2022-05-23
ca,2020-10-22,6141.0,355.0,6141.0,3627.0,2022-05-23
ca,2020-10-23,5945.0,341.0,5945.0,4050.714285714286,2022-05-23
ca,2020-10-24,5219.0,325.0,5219.0,4387.428571428572,2022-05-23
ca,2020-10-25,2981.0,302.0,2981.0,4317.0,2022-05-23
ca,2020-10-26,3188.0,357.0,3188.0,4303.0,2022-05-23
ca,2020-10-27,4515.0,376.0,4515.0,4418.428571428572,2022-05-23
ca,2020-10-28,4191.0,359.0,4191.0,4597.142857142857,2022-05-23
ca,2020-10-29,4014.0,452.0,4014.0,4293.285714285715,2022-05-23
ca,2020-10-30,5087.0,356.0,5087.0,4170.714285714285,2022-05-23
ca,2020-10-31,4529.0,368.0,4529.0,4072.1428571428573,2022-05-23
ca,2020-11-01,4094.0,385.0,4094.0,4231.142857142857,2022-05-23
ca,2020-11-02,4044.0,442.0,4044.0,4353.428571428572,2022-05-23
ca,2020-11-03,5338.0,400.0,5338.0,4471.0,2022-05-23
ca,2020-11-04,4566.0,439.0,4566.0,4524.571428571428,2022-05-23
ca,2020-11-05,6518.0,429.0,6518.0,4882.285714285715,2022-05-23
ca,2020-11-06,5863.0,431.0,5863.0,4993.142857142857,2022-05-23
ca,2020-11-07,9543.0,410.0,9543.0,5709.428571428572,2022-05-23
ca,2020-11-08,5351.0,373.0,5351.0,5889.0,2022-05-23
ca,2020-11-09,5367.0,508.0,5367.0,6078.0,2022-05-23
ca,2020-11-10,7464.0,479.0,7464.0,6381.714285714285,2022-05-23
ca,2020-11-11,6927.0,582.0,6927.0,6719.0,2022-05-23
ca,2020-11-12,6893.0,545.0,6893.0,6772.571428571428,2022-05-23
ca,2020-11-13,9875.0,580.0,9875.0,7345.714285714285,2022-05-23
ca,2020-11-14,10968.0,571.0,10968.0,7549.285714285715,2022-05-23
ca,2020-11-15,9890.0,595.0,9890.0,8197.714285714286,2022-05-23
ca,2020-11-16,8743.0,688.0,8743.0,8680.0,2022-05-23
ca,2020-11-17,9811.0,715.0,9811.0,9015.285714285714,2022-05-23
ca,2020-11-18,11478.0,722.0,11478.0,9665.42857142857,2022-05-23
ca,2020-11-19,13005.0,816.0,13005.0,10538.57142857143,2022-05-23
ca,2020-11-20,15442.0,796.0,15442.0,11333.857142857143,2022-05-23
ca,2020-11-21,14319.0,815.0,14319.0,11812.57142857143,2022-05-23
ca,2020-11-22,8337.0,840.0,8337.0,11590.714285714286,2022-05-23
ca,2020-11-23,15329.0,1002.0,15329.0,12531.57142857143,2022-05-23
ca,2020-11-24,18350.0,1014.0,18350.0,13751.42857142857,2022-05-23
ca,2020-11-25,14640.0,1060.0,14640.0,14203.142857142857,2022-05-23
ca,2020-11-26,12635.0,970.0,12635.0,14150.285714285714,2022-05-23
ca,2020-11-27,11996.0,1170.0,11996.0,13658.0,2022-05-23
ca,2020-11-28,15614.0,1129.0,15614.0,13843.0,2022-05-23
ca,2020-11-29,14034.0,1131.0,14034.0,14656.857142857143,2022-05-23
ca,2020-11-30,12221.0,1223.0,12221.0,14212.857142857143,2022-05-23
ca,2020-12-01,20762.0,1237.0,20762.0,14557.42857142857,2022-05-23
ca,2020-12-02,18588.0,1339.0,18588.0,15121.42857142857,2022-05-23
ca,2020-12-03,22018.0,1388.0,22018.0,16461.85714285714,2022-05-23
ca,2020-12-04,25068.0,1471.0,25068.0,18329.285714285714,2022-05-23
ca,2020-12-05,30075.0,1370.0,30075.0,20395.14285714286,2022-05-23
ca,2020-12-06,24735.0,1428.0,24735.0,21923.85714285714,2022-05-23
ca,2020-12-07,23272.0,1540.0,23272.0,23502.571428571428,2022-05-23
ca,2020-12-08,30851.0,1715.0,30851.0,24943.85714285714,2022-05-23
ca,2020-12-09,29677.0,1769.0,29677.0,26528.0,2022-05-23
ca,2020-12-10,35468.0,1891.0,35468.0,28449.428571428572,2022-05-23
ca,2020-12-11,35729.0,1961.0,35729.0,29972.428571428572,2022-05-23
ca,2020-12-12,30334.0,1855.0,30334.0,30009.428571428572,2022-05-23
ca,2020-12-13,33278.0,1883.0,33278.0,31229.85714285714,2022-05-23
ca,2020-12-14,32326.0,2191.0,32326.0,32523.285714285714,2022-05-23
ca,2020-12-15,53711.0,2138.0,53711.0,35789.0,2022-05-23
ca,2020-12-16,52281.0,2284.0,52281.0,39018.142857142855,2022-05-23
ca,2020-12-17,41012.0,2368.0,41012.0,39810.142857142855,2022-05-23
ca,2020-12-18,43608.0,2215.0,43608.0,40935.71428571428,2022-05-23
ca,2020-12-19,46474.0,2090.0,46474.0,43241.42857142857,2022-05-23
ca,2020-12-20,37892.0,2117.0,37892.0,43900.57142857143,2022-05-23
ca,2020-12-21,32659.0,2376.0,32659.0,43948.142857142855,2022-05-23
ca,2020-12-22,39069.0,2425.0,39069.0,41856.42857142857,2022-05-23
ca,2020-12-23,34039.0,2278.0,34039.0,39250.42857142857,2022-05-23
ca,2020-12-24,44175.0,2167.0,44175.0,39702.28571428572,2022-05-23
ca,2020-12-25,30375.0,2108.0,30375.0,37811.857142857145,2022-05-23
ca,2020-12-26,50141.0,2299.0,50141.0,38335.71428571428,2022-05-23
ca,2020-12-27,33170.0,2245.0,33170.0,37661.142857142855,2022-05-23
ca,2020-12-28,31245.0,2279.0,31245.0,37459.142857142855,2022-05-23
ca,2020-12-29,30921.0,2388.0,30921.0,36295.142857142855,2022-05-23
ca,2020-12-30,13410.0,2295.0,13410.0,33348.142857142855,2022-05-23
ca,2020-12-31,61016.0,2258.0,61016.0,35754.0,2022-05-23
ca,2021-01-01,53341.0,2297.0,53341.0,39034.857142857145,2022-05-23
ca,2021-01-02,45352.0,2259.0,45352.0,38350.71428571428,2022-05-23
ca,2021-01-03,18442.0,2266.0,18442.0,36246.71428571428,2022-05-23
ca,2021-01-04,42631.0,2580.0,42631.0,37873.28571428572,2022-05-23
ca,2021-01-05,29892.0,2548.0,29892.0,37726.28571428572,2022-05-23
ca,2021-01-06,36385.0,2406.0,36385.0,41008.42857142857,2022-05-23
ca,2021-01-07,50030.0,2427.0,50030.0,39439.0,2022-05-23
ca,2021-01-08,52636.0,2334.0,52636.0,39338.28571428572,2022-05-23
ca,2021-01-09,49685.0,1797.0,49685.0,39957.28571428572,2022-05-23
ca,2021-01-10,39839.0,1957.0,39839.0,43014.0,2022-05-23
ca,2021-01-11,36487.0,2221.0,36487.0,42136.28571428572,2022-05-23
ca,2021-01-12,33751.0,2236.0,33751.0,42687.57142857143,2022-05-23
ca,2021-01-13,35930.0,2167.0,35930.0,42622.57142857143,2022-05-23
ca,2021-01-14,42655.0,2220.0,42655.0,41569.0,2022-05-23
ca,2021-01-15,40622.0,2191.0,40622.0,39852.71428571428,2022-05-23
ca,2021-01-16,42229.0,1898.0,42229.0,38787.57142857143,2022-05-23
ca,2021-01-17,30699.0,1823.0,30699.0,37481.857142857145,2022-05-23
ca,2021-01-18,23794.0,1990.0,23794.0,35668.57142857143,2022-05-23
ca,2021-01-19,22403.0,1957.0,22403.0,34047.42857142857,2022-05-23
ca,2021-01-20,19673.0,1786.0,19673.0,31725.0,2022-05-23
ca,2021-01-21,23024.0,1840.0,23024.0,28920.571428571428,2022-05-23
ca,2021-01-22,22972.0,1817.0,22972.0,26399.14285714286,2022-05-23
ca,2021-01-23,24111.0,1544.0,24111.0,23810.85714285714,2022-05-23
ca,2021-01-24,27007.0,1401.0,27007.0,23283.428571428572,2022-05-23
ca,2021-01-25,17028.0,1631.0,17028.0,22316.85714285714,2022-05-23
ca,2021-01-26,16728.0,1508.0,16728.0,21506.14285714286,2022-05-23
ca,2021-01-27,16696.0,1575.0,16696.0,21080.85714285714,2022-05-23
ca,2021-01-28,19337.0,1518.0,19337.0,20554.14285714286,2022-05-23
ca,2021-01-29,18427.0,1466.0,18427.0,19904.85714285714,2022-05-23
ca,2021-01-30,18974.0,1166.0,18974.0,19171.0,2022-05-23
ca,2021-01-31,15358.0,1152.0,15358.0,17506.85714285714,2022-05-23
ca,2021-02-01,12064.0,1318.0,12064.0,16797.714285714286,2022-05-23
ca,2021-02-02,10501.0,1318.0,10501.0,15908.142857142857,2022-05-23
ca,2021-02-03,13176.0,1271.0,13176.0,15405.285714285714,2022-05-23
ca,2021-02-04,14021.0,1162.0,14021.0,14645.857142857143,2022-05-23
ca,2021-02-05,12394.0,1140.0,12394.0,13784.0,2022-05-23
ca,2021-02-06,15064.0,963.0,15064.0,13225.42857142857,2022-05-23
ca,2021-02-07,10414.0,851.0,10414.0,12519.142857142857,2022-05-23
ca,2021-02-08,8251.0,1045.0,8251.0,11974.42857142857,2022-05-23
ca,2021-02-09,8390.0,934.0,8390.0,11672.857142857143,2022-05-23
ca,2021-02-10,8575.0,940.0,8575.0,11015.57142857143,2022-05-23
ca,2021-02-11,10059.0,877.0,10059.0,10449.57142857143,2022-05-23
ca,2021-02-12,9421.0,851.0,9421.0,10024.857142857143,2022-05-23
ca,2021-02-13,8842.0,733.0,8842.0,9136.0,2022-05-23
ca,2021-02-14,6487.0,643.0,6487.0,8575.0,2022-05-23
ca,2021-02-15,5692.0,714.0,5692.0,8209.42857142857,2022-05-23
ca,2021-02-16,4090.0,761.0,4090.0,7595.142857142857,2022-05-23
ca,2021-02-17,5573.0,710.0,5573.0,7166.285714285715,2022-05-23
ca,2021-02-18,6798.0,659.0,6798.0,6700.428571428572,2022-05-23
ca,2021-02-19,6668.0,663.0,6668.0,6307.142857142857,2022-05-23
ca,2021-02-20,6760.0,560.0,6760.0,6009.714285714285,2022-05-23
ca,2021-02-21,4665.0,476.0,4665.0,5749.428571428572,2022-05-23
ca,2021-02-22,3447.0,644.0,3447.0,5428.714285714285,2022-05-23
ca,2021-02-23,5303.0,595.0,5303.0,5602.0,2022-05-23
ca,2021-02-24,4965.0,551.0,4965.0,5515.142857142857,2022-05-23
ca,2021-02-25,5400.0,507.0,5400.0,5315.428571428572,2022-05-23
ca,2021-02-26,5151.0,524.0,5151.0,5098.714285714285,2022-05-23
ca,2021-02-27,4685.0,435.0,4685.0,4802.285714285715,2022-05-23
ca,2021-02-28,3516.0,391.0,3516.0,4638.142857142857,2022-05-23
ca,2021-03-01,2533.0,457.0,2533.0,4507.571428571428,2022-05-23
ca,2021-03-02,3352.0,516.0,3352.0,4228.857142857143,2022-05-23
ca,2021-03-03,3504.0,455.0,3504.0,4020.1428571428573,2022-05-23
ca,2021-03-04,4659.0,445.0,4659.0,3914.285714285714,2022-05-23
ca,2021-03-05,4452.0,458.0,4452.0,3814.4285714285716,2022-05-23
ca,2021-03-06,3816.0,342.0,3816.0,3690.285714285714,2022-05-23
ca,2021-03-07,3258.0,341.0,3258.0,3653.4285714285716,2022-05-23
ca,2021-03-08,2614.0,391.0,2614.0,3665.0,2022-05-23
ca,2021-03-09,6412.0,377.0,6412.0,4102.142857142857,2022-05-23
ca,2021-03-10,3184.0,374.0,3184.0,4056.4285714285716,2022-05-23
ca,2021-03-11,3471.0,420.0,3471.0,3886.714285714286,2022-05-23
ca,2021-03-12,3230.0,384.0,3230.0,3712.1428571428573,2022-05-23
ca,2021-03-13,2772.0,361.0,2772.0,3563.0,2022-05-23
ca,2021-03-14,2460.0,312.0,2460.0,3449.0,2022-05-23
ca,2021-03-15,1260.0,370.0,1260.0,3255.5714285714284,2022-05-23
ca,2021-03-16,2441.0,399.0,2441.0,2688.285714285714,2022-05-23
ca,2021-03-17,3038.0,338.0,3038.0,2667.4285714285716,2022-05-23
ca,2021-03-18,3287.0,335.0,3287.0,2641.1428571428573,2022-05-23
ca,2021-03-19,3107.0,375.0,3107.0,2623.5714285714284,2022-05-23
ca,2021-03-20,3350.0,267.0,3350.0,2706.1428571428573,2022-05-23
ca,2021-03-21,2000.0,282.0,2000.0,2640.4285714285716,2022-05-23
ca,2021-03-22,1823.0,308.0,1823.0,2720.8571428571427,2022-05-23
ca,2021-03-23,1955.0,352.0,1955.0,2651.4285714285716,2022-05-23
ca,2021-03-24,2251.0,305.0,2251.0,2539.0,2022-05-23
ca,2021-03-25,2608.0,319.0,2608.0,2442.0,2022-05-23
ca,2021-03-26,3278.0,307.0,3278.0,2466.4285714285716,2022-05-23
ca,2021-03-27,2998.0,243.0,2998.0,2416.1428571428573,2022-05-23
ca,2021-03-28,2277.0,287.0,2277.0,2455.714285714286,2022-05-23
ca,2021-03-29,1996.0,308.0,1996.0,2480.4285714285716,2022-05-23
ca,2021-03-30,1962.0,286.0,1962.0,2481.4285714285716,2022-05-23
ca,2021-03-31,2234.0,317.0,2234.0,2479.0,2022-05-23
ca,2021-04-01,2414.0,270.0,2414.0,2451.285714285714,2022-05-23
ca,2021-04-02,4877.0,293.0,4877.0,2679.714285714286,2022-05-23
ca,2021-04-03,2400.0,205.0,2400.0,2594.285714285714,2022-05-23
ca,2021-04-04,2112.0,222.0,2112.0,2570.714285714286,2022-05-23
ca,2021-04-05,1367.0,280.0,1367.0,2480.8571428571427,2022-05-23
ca,2021-04-06,2229.0,282.0,2229.0,2519.0,2022-05-23
ca,2021-04-07,2093.0,253.0,2093.0,2498.8571428571427,2022-05-23
ca,2021-04-08,2606.0,279.0,2606.0,2526.285714285714,2022-05-23
ca,2021-04-09,4466.0,255.0,4466.0,2467.5714285714284,2022-05-23
ca,2021-04-10,4954.0,257.0,4954.0,2832.4285714285716,2022-05-23
ca,2021-04-11,2649.0,259.0,2649.0,2909.1428571428573,2022-05-23
ca,2021-04-12,1568.0,331.0,1568.0,2937.8571428571427,2022-05-23
ca,2021-04-13,2487.0,302.0,2487.0,2974.714285714286,2022-05-23
ca,2021-04-14,2016.0,286.0,2016.0,2963.714285714286,2022-05-23
ca,2021-04-15,2451.0,250.0,2451.0,2941.5714285714284,2022-05-23
ca,2021-04-16,2763.0,240.0,2763.0,2698.285714285714,2022-05-23
ca,2021-04-17,2667.0,223.0,2667.0,2371.5714285714284,2022-05-23
ca,2021-04-18,1916.0,219.0,1916.0,2266.8571428571427,2022-05-23
ca,2021-04-19,1606.0,258.0,1606.0,2272.285714285714,2022-05-23
ca,2021-04-20,2126.0,243.0,2126.0,2220.714285714286,2022-05-23
ca,2021-04-21,2411.0,256.0,2411.0,2277.1428571428573,2022-05-23
ca,2021-04-22,1818.0,262.0,1818.0,2186.714285714286,2022-05-23
ca,2021-04-23,1229.0,228.0,1229.0,1967.5714285714287,2022-05-23
ca,2021-04-24,1739.0,247.0,1739.0,1835.0,2022-05-23
ca,2021-04-25,2116.0,229.0,2116.0,1863.5714285714287,2022-05-23
ca,2021-04-26,1445.0,262.0,1445.0,1840.5714285714287,2022-05-23
ca,2021-04-27,1593.0,231.0,1593.0,1764.4285714285713,2022-05-23
ca,2021-04-28,1457.0,246.0,1457.0,1628.142857142857,2022-05-23
ca,2021-04-29,1897.0,265.0,1897.0,1639.4285714285713,2022-05-23
ca,2021-04-30,2094.0,232.0,2094.0,1763.0,2022-05-23
ca,2021-05-01,2254.0,225.0,2254.0,1836.5714285714287,2022-05-23
ca,2021-05-02,1512.0,197.0,1512.0,1750.2857142857142,2022-05-23
ca,2021-05-03,1349.0,234.0,1349.0,1736.5714285714287,2022-05-23
ca,2021-05-04,1388.0,217.0,1388.0,1707.2857142857142,2022-05-23
ca,2021-05-05,1547.0,197.0,1547.0,1720.142857142857,2022-05-23
ca,2021-05-06,2471.0,254.0,2471.0,1802.142857142857,2022-05-23
ca,2021-05-07,1945.0,233.0,1945.0,1780.857142857143,2022-05-23
ca,2021-05-08,1853.0,183.0,1853.0,1723.5714285714287,2022-05-23
ca,2021-05-09,1377.0,172.0,1377.0,1704.2857142857142,2022-05-23
ca,2021-05-10,1045.0,191.0,1045.0,1660.857142857143,2022-05-23
ca,2021-05-11,1231.0,196.0,1231.0,1638.4285714285713,2022-05-23
ca,2021-05-12,1443.0,205.0,1443.0,1623.5714285714287,2022-05-23
ca,2021-05-13,2034.0,209.0,2034.0,1561.142857142857,2022-05-23
ca,2021-05-14,1864.0,185.0,1864.0,1549.5714285714287,2022-05-23
ca,2021-05-15,1370.0,169.0,1370.0,1480.5714285714287,2022-05-23
ca,2021-05-16,995.0,192.0,995.0,1426.0,2022-05-23
ca,2021-05-17,687.0,217.0,687.0,1374.857142857143,2022-05-23
ca,2021-05-18,959.0,215.0,959.0,1336.0,2022-05-23
ca,2021-05-19,1292.0,175.0,1292.0,1314.4285714285713,2022-05-23
ca,2021-05-20,1627.0,170.0,1627.0,1256.2857142857142,2022-05-23
ca,2021-05-21,1186.0,203.0,1186.0,1159.4285714285713,2022-05-23
ca,2021-05-22,1308.0,166.0,1308.0,1150.5714285714287,2022-05-23
ca,2021-05-23,1081.0,142.0,1081.0,1162.857142857143,2022-05-23
ca,2021-05-24,618.0,177.0,618.0,1153.0,2022-05-23
ca,2021-05-25,1155.0,200.0,1155.0,1181.0,2022-05-23
ca,2021-05-26,1418.0,163.0,1418.0,1199.0,2022-05-23
ca,2021-05-27,4864.0,151.0,4864.0,1661.4285714285713,2022-05-23
ca,2021-05-28,1210.0,154.0,1210.0,1664.857142857143,2022-05-23
ca,2021-05-29,1079.0,154.0,1079.0,1632.142857142857,2022-05-23
ca,2021-05-30,644.0,144.0,644.0,1569.7142857142858,2022-05-23
ca,2021-05-31,423.0,151.0,423.0,1541.857142857143,2022-05-23
ca,2021-06-01,461.0,174.0,461.0,1442.7142857142858,2022-05-23
ca,2021-06-02,773.0,148.0,773.0,1350.5714285714287,2022-05-23
ca,2021-06-03,1047.0,179.0,1047.0,805.2857142857143,2022-05-23
ca,2021-06-04,1157.0,168.0,1157.0,797.7142857142857,2022-05-23
ca,2021-06-05,1101.0,147.0,1101.0,800.8571428571429,2022-05-23
ca,2021-06-06,874.0,137.0,874.0,833.7142857142857,2022-05-23
ca,2021-06-07,792.0,170.0,792.0,886.4285714285714,2022-05-23
ca,2021-06-08,846.0,144.0,846.0,941.4285714285714,2022-05-23
ca,2021-06-09,856.0,136.0,856.0,953.2857142857143,2022-05-23
ca,2021-06-10,1136.0,160.0,1136.0,966.0,2022-05-23
ca,2021-06-11,1032.0,129.0,1032.0,948.1428571428571,2022-05-23
ca,2021-06-12,942.0,130.0,942.0,925.4285714285714,2022-05-23
ca,2021-06-13,827.0,132.0,827.0,918.7142857142857,2022-05-23
ca,2021-06-14,628.0,152.0,628.0,895.2857142857143,2022-05-23
ca,2021-06-15,699.0,150.0,699.0,874.2857142857143,2022-05-23
ca,2021-06-16,829.0,143.0,829.0,870.4285714285714,2022-05-23
ca,2021-06-17,1295.0,144.0,1295.0,893.1428571428571,2022-05-23
ca,2021-06-18,1176.0,116.0,1176.0,913.7142857142857,2022-05-23
ca,2021-06-19,956.0,125.0,956.0,915.7142857142857,2022-05-23
ca,2021-06-20,1123.0,122.0,1123.0,958.0,2022-05-23
ca,2021-06-21,635.0,162.0,635.0,959.0,2022-05-23
ca,2021-06-22,787.0,140.0,787.0,971.5714285714286,2022-05-23
ca,2021-06-23,1419.0,177.0,1419.0,1055.857142857143,2022-05-23
ca,2021-06-24,2015.0,160.0,2015.0,1158.7142857142858,2022-05-23
ca,2021-06-25,1683.0,153.0,1683.0,1231.142857142857,2022-05-23
ca,2021-06-26,2251.0,138.0,2251.0,1416.142857142857,2022-05-23
ca,2021-06-27,1256.0,162.0,1256.0,1435.142857142857,2022-05-23
ca,2021-06-28,762.0,201.0,762.0,1453.2857142857142,2022-05-23
ca,2021-06-29,-4359.0,199.0,762.0,1449.7142857142858,2022-05-23
ca,2021-06-30,1698.0,165.0,1698.0,1489.5714285714287,2022-05-23
ca,2021-07-01,1792.0,188.0,1792.0,1457.7142857142858,2022-05-23
ca,2021-07-02,0.0,177.0,1432.5,1421.9285714285713,2022-05-23
ca,2021-07-03,0.0,182.0,1432.5,1305.0,2022-05-23
ca,2021-07-04,0.0,172.0,1432.5,1330.2142857142858,2022-05-23
ca,2021-07-05,5730.0,192.0,1432.5,1426.0,2022-05-23
ca,2021-07-06,1332.0,210.0,1332.0,1507.4285714285713,2022-05-23
ca,2021-07-07,1416.0,203.0,1416.0,1467.142857142857,2022-05-23
ca,2021-07-08,2411.0,228.0,2411.0,1555.5714285714287,2022-05-23
ca,2021-07-09,0.0,237.0,2970.0,1775.2142857142858,2022-05-23
ca,2021-07-10,0.0,215.0,2970.0,1994.857142857143,2022-05-23
ca,2021-07-11,8910.0,269.0,2970.0,2214.5,2022-05-23
ca,2021-07-12,3256.0,269.0,3256.0,2475.0,2022-05-23
ca,2021-07-13,3093.0,264.0,3093.0,2726.5714285714284,2022-05-23
ca,2021-07-14,3622.0,311.0,3622.0,3041.714285714286,2022-05-23
ca,2021-07-15,4651.0,313.0,4651.0,3361.714285714286,2022-05-23
ca,2021-07-16,0.0,313.0,4699.0,3608.714285714286,2022-05-23
ca,2021-07-17,0.0,315.0,4699.0,3855.714285714286,2022-05-23
ca,2021-07-18,14097.0,333.0,4699.0,4102.714285714285,2022-05-23
ca,2021-07-19,4723.0,437.0,4723.0,4312.285714285715,2022-05-23
ca,2021-07-20,5285.0,407.0,5285.0,4625.428571428572,2022-05-23
ca,2021-07-21,5577.0,443.0,5577.0,4904.714285714285,2022-05-23
ca,2021-07-22,7984.0,448.0,7984.0,5380.857142857143,2022-05-23
ca,2021-07-23,0.0,453.0,7313.333333333333,5754.333333333334,2022-05-23
ca,2021-07-24,0.0,459.0,7313.333333333333,6127.809523809524,2022-05-23
ca,2021-07-25,21940.0,504.0,7313.333333333333,6501.285714285715,2022-05-23
ca,2021-07-26,7731.0,537.0,7731.0,6931.0,2022-05-23
ca,2021-07-27,6849.0,618.0,6849.0,7154.428571428572,2022-05-23
ca,2021-07-28,7457.0,589.0,7457.0,7423.0,2022-05-23
ca,2021-07-29,10356.0,671.0,10356.0,7761.857142857143,2022-05-23
ca,2021-07-30,0.0,636.0,11135.666666666666,8307.904761904761,2022-05-23
ca,2021-07-31,0.0,568.0,11135.666666666666,8853.952380952382,2022-05-23
ca,2021-08-01,33407.0,636.0,11135.666666666666,9400.0,2022-05-23
ca,2021-08-02,7318.0,762.0,7318.0,9341.0,2022-05-23
ca,2021-08-03,8552.0,771.0,8552.0,9584.285714285714,2022-05-23
ca,2021-08-04,9517.0,813.0,9517.0,9878.57142857143,2022-05-23
ca,2021-08-05,14402.0,825.0,14402.0,10456.57142857143,2022-05-23
ca,2021-08-06,12916.0,838.0,12916.0,10710.904761904761,2022-05-23
ca,2021-08-07,13271.0,831.0,13271.0,11015.95238095238,2022-05-23
ca,2021-08-08,10425.0,817.0,10425.0,10914.42857142857,2022-05-23
ca,2021-08-09,9625.0,976.0,9625.0,11244.0,2022-05-23
ca,2021-08-10,9925.0,858.0,9925.0,11440.142857142857,2022-05-23
ca,2021-08-11,10450.0,888.0,10450.0,11573.42857142857,2022-05-23
ca,2021-08-12,14099.0,926.0,14099.0,11530.142857142857,2022-05-23
ca,2021-08-13,14479.0,1021.0,14479.0,11753.42857142857,2022-05-23
ca,2021-08-14,13472.0,853.0,13472.0,11782.142857142857,2022-05-23
ca,2021-08-15,11437.0,896.0,11437.0,11926.714285714286,2022-05-23
ca,2021-08-16,9748.0,1034.0,9748.0,11944.285714285714,2022-05-23
ca,2021-08-17,14317.0,1036.0,14317.0,12571.714285714286,2022-05-23
ca,2021-08-18,12359.0,991.0,12359.0,12844.42857142857,2022-05-23
ca,2021-08-19,14716.0,994.0,14716.0,12932.57142857143,2022-05-23
ca,2021-08-20,13613.0,1009.0,13613.0,12808.857142857143,2022-05-23
ca,2021-08-21,14564.0,953.0,14564.0,12964.857142857143,2022-05-23
ca,2021-08-22,10274.0,918.0,10274.0,12798.714285714286,2022-05-23
ca,2021-08-23,10401.0,971.0,10401.0,12892.0,2022-05-23
ca,2021-08-24,11899.0,948.0,11899.0,12546.57142857143,2022-05-23
ca,2021-08-25,11769.0,1004.0,11769.0,12462.285714285714,2022-05-23
ca,2021-08-26,13785.0,951.0,13785.0,12329.285714285714,2022-05-23
ca,2021-08-27,15157.0,954.0,15157.0,12549.857142857143,2022-05-23
ca,2021-08-28,11828.0,890.0,11828.0,12159.0,2022-05-23
ca,2021-08-29,14968.0,883.0,14968.0,12829.57142857143,2022-05-23
ca,2021-08-30,9606.0,906.0,9606.0,12716.0,2022-05-23
ca,2021-08-31,23387.0,948.0,23387.0,14357.142857142857,2022-05-23
ca,2021-09-01,10194.0,884.0,10194.0,14132.142857142857,2022-05-23
ca,2021-09-02,11742.0,864.0,11742.0,13840.285714285714,2022-05-23
ca,2021-09-03,9318.0,824.0,9318.0,13006.142857142857,2022-05-23
ca,2021-09-04,14267.0,766.0,14267.0,13354.57142857143,2022-05-23
